t,mu,totalMu,totalDamage,
41.34,-0.1225,226.94499999999988,0.6345775887260439,
41.36,-0.3675,227.18999999999988,0.6348385019874574,
41.38,-0.515,227.33749999999986,0.6351124017181398,
41.4,-0.53125,227.35374999999988,0.635149008577347,
41.42,-0.4325,227.45249999999987,0.6351499489746095,
41.44,-0.3175,227.56749999999988,0.6351585457229616,
41.46,-0.195,227.68999999999988,0.6351861353263857,
41.48,-0.17125,227.7137499999999,0.635194571077347,
41.5,-0.19875,227.74124999999987,0.6351945913867951,
41.52,-0.29875,227.8412499999999,0.6351965951709748,
41.54,-0.37875,227.92124999999987,0.6352032958545686,
41.56,-0.26875,228.0312499999999,0.6352045956592561,
41.58,-0.04875,228.25124999999986,0.6352761544361116,
41.6,0.12125,228.42124999999987,0.635437753007889,
41.62,0.28875,228.58874999999986,0.6357049034442903,
41.64,0.3975,228.69749999999988,0.6359669565353395,
41.66,0.41625,228.7162499999999,0.6360233412036898,
41.68,0.3575,228.77499999999986,0.6360235392303468,
41.7,0.31375,228.81874999999988,0.6360243928546907,
41.72,0.3125,228.81999999999988,0.6360244318008424,
41.74,0.34625,228.85374999999988,0.6360244693431856,
41.76,0.395,228.90249999999986,0.636024980155945,
41.78,0.38375,228.91374999999988,0.6360249815464021,
41.8,0.30375,228.99374999999986,0.6360258283710482,
41.82,0.18625,229.11124999999987,0.6360363197498323,
41.84,0.055,229.24249999999986,0.6360704766731264,
41.86,-0.03375,229.33124999999987,0.6361134271717073,
41.88,-0.1275,229.42499999999987,0.636181437263489,
41.9,-0.1875,229.48499999999987,0.6362393552627565,
41.92,-0.1825,229.48999999999987,0.6362393553848269,
41.94,-0.16375,229.50874999999988,0.6362393683452607,
41.96,-0.11375,229.55874999999986,0.6362397469921114,
41.98,-0.08,229.59249999999986,0.6362405684432986,
42,-0.11875,229.63124999999985,0.6362406252651216,
42.02,-0.17,229.6824999999999,0.6362412803573609,
42.04,-0.2625,229.77499999999986,0.6363322365264894,
42.06,-0.36125,229.87374999999986,0.6364858521747591,
42.08,-0.43125,229.94374999999985,0.6366213195209505,
42.1,-0.4575,229.96999999999986,0.636678285057068,
42.12,-0.3775,230.04999999999987,0.6366787850570681,
42.14,-0.1725,230.25499999999988,0.6367008916244508,
42.16,-0.04375,230.38374999999985,0.6367474544658662,
42.18,-0.14875,230.48874999999987,0.6367485849590303,
42.2,-0.30125,230.64124999999984,0.6367641281566621,
42.22,-0.4025,230.74249999999986,0.636792544002533,
42.24,-0.345,230.79999999999987,0.6367927296562197,
42.26,-0.2175,230.92749999999987,0.6367987272300721,
42.28,-0.13125,231.01374999999985,0.6368120338878633,
42.3,-0.115,231.02999999999986,0.6368157507133485,
42.32,-0.175,231.08999999999986,0.6368159616508485,
42.34,-0.22,231.13499999999988,0.6368168812065126,
42.36,-0.185,231.16999999999985,0.6368169230766298,
42.38,-0.1625,231.19249999999988,0.6368170668601991,
42.4,-0.26375,231.29374999999987,0.6368193362064363,
42.42,-0.305,231.33499999999987,0.6368228202629092,
42.44,-0.31125,231.3412499999999,0.6368235032558442,
42.46,-0.45125,231.48124999999987,0.6368603211498262,
42.48,-0.5275,231.55749999999983,0.6370328513069153,
42.5,-0.5725,231.60249999999985,0.6371559607353211,
42.52,-0.5275,231.64749999999987,0.637156049724579,
42.54,-0.28125,231.89374999999984,0.6371800874309541,
42.56,0.0125,232.18749999999983,0.6373514701347351,
42.58,0.21625,232.39124999999984,0.6376351622257233,
42.6,0.3825,232.55749999999983,0.6380065309257508,
42.62,0.4475,232.62249999999983,0.6381986078033448,
42.64,0.44625,232.62374999999986,0.6381986078052522,
42.66,0.45,232.62749999999986,0.6382067598495484,
42.68,0.51,232.68749999999983,0.6384142237472534,
42.7,0.6625,232.83999999999986,0.6390504321250916,
42.72,0.915,233.09249999999986,0.640493926803589,
42.74,1.035,233.21249999999986,0.6413733785247804,
42.76,0.8175,233.42999999999984,0.6413834264831544,
42.78,0.48,233.76749999999987,0.641540325668335,
42.8,0.24875,233.99874999999986,0.6418480378513336,
42.82,0.105,234.14249999999987,0.6421588834075929,
42.84,0.0675,234.17999999999984,0.6422577871398927,
42.86,0.165,234.27749999999986,0.642258692276001,
42.88,0.30125,234.41374999999985,0.6422702596797943,
42.9,0.39125,234.50374999999985,0.6422909253749848,
42.92,0.37,234.52499999999986,0.6422909347457886,
42.94,0.23625,234.65874999999986,0.6422945619716645,
42.96,0.04375,234.85124999999985,0.6423908063793182,
42.98,-0.17,235.06499999999986,0.6431483367576599,
43,-0.29125,235.18624999999986,0.6437177730922699,
43.02,-0.30125,235.19624999999985,0.6437696940364839,
43.04,-0.115,235.38249999999988,0.6437760034484864,
43.06,0.00875,235.50624999999985,0.6437987868099213,
43.08,-0.0025,235.51749999999987,0.6437987882003784,
43.1,-0.1525,235.66749999999985,0.6438028812942505,
43.12,-0.31375,235.82874999999984,0.6438938824863434,
43.14,-0.3625,235.87749999999986,0.6441631981925964,
43.16,-0.275,235.96499999999986,0.6441638524131774,
43.18,-0.12875,236.11124999999987,0.6441756707324982,
43.2,0.0275,236.26749999999987,0.644221126903534,
43.22,0.12625,236.36624999999987,0.6442772127628327,
43.24,0.13,236.36999999999986,0.6442798573265076,
43.26,0.02,236.47999999999985,0.644281157131195,
43.28,-0.09,236.58999999999986,0.6442902557640076,
43.3,-0.13,236.62999999999988,0.6442970213890076,
43.32,-0.07125,236.68874999999986,0.6442972194156646,
43.34,0.08125,236.8412499999999,0.6443062277965546,
43.36,0.22125,236.98124999999987,0.6443917851276397,
43.38,0.2975,237.05749999999986,0.6444782841300964,
43.4,0.315,237.07499999999987,0.6445012145347595,
43.42,0.27,237.11999999999986,0.6445013035240174,
43.44,0.14875,237.24124999999987,0.644505701833725,
43.46,0.0125,237.37749999999986,0.6445282464103699,
43.48,-0.11875,237.50874999999985,0.6445809072284698,
43.5,-0.22375,237.61374999999987,0.6446539225711823,
43.52,-0.2375,237.62749999999986,0.6446659157829284,
43.54,-0.15,237.71499999999986,0.6446665700035095,
43.56,0.04125,237.90624999999986,0.6446870674533844,
43.58,0.1975,238.06249999999986,0.6447462994499207,
43.6,0.3575,238.22249999999985,0.6448914288139342,
43.62,0.4425,238.30749999999986,0.6450363625297546,
43.64,0.35,238.39999999999986,0.645037135433197,
43.66,0.16125,238.58874999999986,0.6450580884227752,
43.68,0.02875,238.72124999999986,0.6451055319385528,
43.7,0.01625,238.73374999999987,0.6451119923763275,
43.72,0.18125,238.89874999999986,0.6451163792171478,
43.74,0.3775,239.09499999999986,0.6451580311355591,
43.76,0.49,239.20749999999987,0.6452832272796631,
43.78,0.48375,239.21374999999983,0.6452832275180816,
43.8,0.31,239.38749999999987,0.6452889225921631,
43.82,0.0625,239.63499999999985,0.64535952444458,
43.84,-0.14375,239.84124999999986,0.645531800283432,
43.86,-0.26125,239.95874999999984,0.6456972779560088,
43.88,-0.26,239.95999999999987,0.6456972779579162,
43.9,-0.14125,240.07874999999984,0.6456989654560089,
43.92,-0.055,240.16499999999985,0.645705846004486,
43.94,-0.01625,240.20374999999984,0.6457116394062041,
43.96,0.00125,240.22124999999986,0.6457149419116974,
43.98,-0.03375,240.25624999999985,0.6457149837818146,
44,-0.13125,240.35374999999985,0.6457172135944367,
44.02,-0.20125,240.42374999999987,0.6457230510578156,
44.04,-0.20375,240.42624999999987,0.6457233551197052,
44.06,-0.05125,240.57874999999984,0.6457268185749054,
44.08,0.115,240.74499999999983,0.6457661194877624,
44.1,0.25875,240.88874999999985,0.6458514168720245,
44.12,0.2775,240.90749999999986,0.6458668124084472,
44.14,0.21,240.97499999999985,0.6458671127471924,
44.16,0.0475,241.13749999999985,0.6458786942443848,
44.18,-0.10125,241.28624999999982,0.6459198712749481,
44.2,-0.2225,241.40749999999986,0.6459888827209472,
44.22,-0.2625,241.44749999999982,0.6460215906944275,
44.24,-0.23125,241.47874999999982,0.6460216204967499,
44.26,-0.1775,241.53249999999983,0.6460221904258729,
44.28,-0.10625,241.60374999999982,0.646025315984726,
44.3,-0.0475,241.66249999999985,0.6460312961387635,
44.32,-0.02375,241.68624999999983,0.646034880853653,
44.34,-0.07625,241.7387499999998,0.6460350221652985,
44.36,-0.14125,241.80374999999984,0.6460364650669099,
44.38,-0.205,241.86749999999984,0.6460406956443787,
44.4,-0.27,241.93249999999983,0.6460607375869751,
44.42,-0.33,241.99249999999984,0.6461704953994751,
44.44,-0.325,241.99749999999983,0.6461704955215455,
44.46,-0.32375,241.9987499999998,0.6461704956378937,
44.48,-0.3525,242.0274999999998,0.6462160464286805,
44.5,-0.2825,242.0974999999998,0.646216381389618,
44.52,-0.13625,242.2437499999998,0.6462259221401215,
44.54,0.0125,242.3924999999998,0.6462635338554383,
44.56,0.13625,242.51624999999981,0.6463300609989167,
44.58,0.16125,242.54124999999982,0.6463484670276642,
44.6,0.03875,242.66374999999982,0.6463502622089387,
44.62,-0.095,242.79749999999981,0.6463648990745545,
44.64,-0.15125,242.85374999999982,0.6463782693500519,
44.66,-0.13875,242.8662499999998,0.6463782712574005,
44.68,-0.02375,242.98124999999982,0.6463802934436799,
44.7,0.11125,243.1162499999998,0.6463959333057404,
44.72,0.21625,243.22124999999983,0.646455316400528,
44.74,0.2925,243.29749999999981,0.6465376980705262,
44.76,0.45,243.4549999999998,0.6467803532371521,
44.78,0.58875,243.59374999999983,0.6470951978435517,
44.8,0.57875,243.60374999999982,0.6470951988201141,
44.82,0.38125,243.8012499999998,0.6471039226207733,
44.84,0.10125,244.0812499999998,0.6472083398571015,
44.86,-0.135,244.31749999999982,0.647465422870636,
44.88,-0.3,244.48249999999982,0.6477807474479675,
44.9,-0.4425,244.62499999999983,0.6484202264862061,
44.92,-0.44875,244.63124999999982,0.64846036784935,
44.94,-0.40375,244.6762499999998,0.6484604568386079,
44.96,-0.46625,244.7387499999998,0.6485747529010772,
44.98,-0.42625,244.77874999999983,0.6485748154010773,
45,-0.38,244.82499999999982,0.6485753794822693,
45.02,-0.32375,244.88124999999982,0.6485775787220002,
45.04,-0.27,244.93499999999983,0.6485821341361999,
45.06,-0.2175,244.98749999999984,0.6485897839508057,
45.08,-0.09625,245.10874999999982,0.6486242187213898,
45.1,0.11,245.31499999999983,0.6487616200065613,
45.12,0.23375,245.43874999999983,0.6489097138385773,
45.14,0.29375,245.49874999999983,0.6490034404010774,
45.16,0.1875,245.60499999999985,0.6490046117515564,
45.18,-0.0025,245.79499999999985,0.6490288311271668,
45.2,-0.1725,245.96499999999983,0.6491024224815369,
45.22,-0.225,246.0174999999998,0.649139765045166,
45.24,-0.19875,246.04374999999982,0.6491397827091218,
45.26,-0.09875,246.14374999999984,0.6491417301883697,
45.28,0.08,246.32249999999982,0.6491674726867676,
45.3,0.2025,246.44499999999982,0.6492160622100831,
45.32,0.285,246.52749999999983,0.6492693070373536,
45.34,0.3125,246.55499999999984,0.6493086074180603,
45.36,0.425,246.66749999999982,0.6495387533111572,
45.38,0.55,246.79249999999982,0.6498723499221802,
45.4,0.59,246.8324999999998,0.6499982031326295,
45.42,0.5675,246.85499999999982,0.6499982142562866,
45.44,0.4925,246.92999999999984,0.6499991082687377,
45.46,0.38625,247.03624999999982,0.6500064633769989,
45.48,0.24,247.18249999999983,0.6500400732498168,
45.5,0.1075,247.31499999999983,0.6501078994369507,
45.52,-0.00375,247.4262499999998,0.6502026172618867,
45.54,-0.065,247.48749999999984,0.6502726283035278,
45.56,-0.08625,247.50874999999982,0.6503002135181427,
45.58,-0.09125,247.51374999999985,0.6503069621067048,
45.6,-0.09625,247.51874999999984,0.6503138104877473,
45.62,-0.10125,247.52374999999984,0.650320759393692,
45.64,-0.145,247.56749999999982,0.6503859622879029,
45.66,-0.22625,247.64874999999984,0.6505292949695587,
45.68,-0.3175,247.73999999999984,0.6507280637741089,
45.7,-0.27625,247.78124999999983,0.6507281323184968,
45.72,-0.055,248.00249999999983,0.6507457277297974,
45.74,0.28125,248.33874999999983,0.6509376856594086,
45.76,0.45,248.50749999999982,0.6511695683364869,
45.78,0.54,248.59749999999983,0.651343810951233,
45.8,0.56625,248.62374999999983,0.6514021078929901,
45.82,0.59125,248.64874999999984,0.6514620149364472,
45.84,0.545,248.69499999999982,0.6514621115493775,
45.86,0.405,248.8349999999998,0.6514683243484498,
45.88,0.27875,248.96124999999984,0.6514918172588349,
45.9,0.13125,249.10874999999982,0.6515570696239472,
45.92,-0.05125,249.29124999999982,0.6517210266704561,
45.94,-0.22125,249.46124999999984,0.6519858205547333,
45.96,-0.35625,249.59624999999983,0.6522927024822236,
45.98,-0.40125,249.64124999999984,0.6524167691631317,
46,-0.40375,249.64374999999984,0.6524240021190644,
46.02,-0.24875,249.7987499999998,0.6524276387157442,
46.04,0.00625,250.0537499999998,0.6524913077831269,
46.06,0.1925,250.23999999999984,0.6526310092086793,
46.08,0.23375,250.28124999999983,0.6526770138225557,
46.1,0.10125,250.41374999999982,0.652679285505295,
46.12,-0.135,250.64999999999984,0.652725979991913,
46.14,-0.3475,250.86249999999984,0.6528687874755861,
46.16,-0.4,250.91499999999985,0.6529255868263246,
46.18,-0.36375,250.95124999999985,0.6529256333446504,
46.2,-0.2675,251.04749999999984,0.6529278585090639,
46.22,-0.18125,251.13374999999985,0.6529358090229036,
46.24,-0.11875,251.19624999999985,0.6529473127193453,
46.26,-0.10125,251.21374999999983,0.6529516257953645,
46.28,-0.19875,251.31124999999983,0.6529525309314729,
46.3,-0.2475,251.35999999999984,0.6529546806297304,
46.32,-0.225,251.38249999999982,0.6529546917533875,
46.34,-0.2375,251.3949999999998,0.6529546936607362,
46.36,-0.24,251.3974999999998,0.6529546950492859,
46.38,-0.22125,251.41624999999982,0.6529547048854829,
46.4,-0.17625,251.46124999999984,0.6529550404491427,
46.42,-0.17125,251.46624999999983,0.6529551201534273,
46.44,-0.07625,251.56124999999983,0.6529648413219453,
46.46,0.1475,251.78499999999983,0.6530919731521607,
46.48,0.34,251.97749999999985,0.6533290376014711,
46.5,0.50625,252.14374999999984,0.6536631735668184,
46.52,0.6175,252.25499999999982,0.653977406604767,
46.54,0.69125,252.32874999999984,0.6542488383617402,
46.56,0.71375,252.35124999999982,0.6543388835430146,
46.58,0.72625,252.3637499999998,0.6543904168224335,
46.6,0.65625,252.4337499999998,0.654390751783371,
46.62,0.39375,252.69624999999982,0.6544263152141572,
46.64,0.11875,252.97124999999983,0.654609363767624,
46.66,-0.12875,253.21874999999983,0.6550007941417695,
46.68,-0.36625,253.45624999999984,0.6556638154582978,
46.7,-0.545,253.63499999999982,0.6565941956748963,
46.72,-0.685,253.7749999999998,0.6578383179550171,
46.74,-0.72625,253.81624999999983,0.6582731682720184,
46.76,-0.6225,253.91999999999985,0.6582742588691711,
46.78,-0.36625,254.1762499999998,0.6583187307720184,
46.8,-0.14375,254.39874999999984,0.6584661818370818,
46.82,0.0575,254.59999999999982,0.6587433142280579,
46.84,0.19125,254.73374999999982,0.6590274233837128,
46.86,0.3075,254.84999999999982,0.6593519823646545,
46.88,0.3625,254.90499999999983,0.6595334990653992,
46.9,0.4425,254.98499999999984,0.659832235759735,
46.92,0.52375,255.06624999999983,0.6601805169048309,
46.94,0.46,255.12999999999982,0.6601807699165344,
46.96,0.20375,255.38624999999982,0.660212516904831,
46.98,-0.025,255.61499999999984,0.6603418872184753,
47,-0.14875,255.7387499999998,0.6604775308971405,
47.02,-0.23125,255.82124999999982,0.6606007990093231,
47.04,-0.2225,255.8299999999998,0.6606007996635437,
47.06,-0.10125,255.95124999999982,0.6606029445171356,
47.08,0.05,256.10249999999985,0.6606225249023437,
47.1,0.14125,256.1937499999998,0.6606512743053436,
47.12,0.1275,256.2074999999998,0.6606512768440247,
47.14,0.00625,256.3287499999998,0.6606536770153045,
47.16,-0.12875,256.46374999999983,0.6606704959850311,
47.18,-0.18125,256.5162499999998,0.6606840301799775,
47.2,-0.14375,256.5537499999998,0.6606840816783905,
47.22,-0.01875,256.6787499999998,0.6606882206249236,
47.24,0.13375,256.83124999999984,0.6607145534954071,
47.26,0.22375,256.9212499999998,0.6607582994060517,
47.28,0.21375,256.9312499999998,0.6607583003826142,
47.3,0.02875,257.1162499999998,0.6607655404949189,
47.32,-0.1425,257.2874999999998,0.6608062763900757,
47.34,-0.255,257.39999999999986,0.660891211177826,
47.36,-0.21875,257.43624999999986,0.6608912576961519,
47.38,-0.02125,257.63374999999985,0.6609036837177278,
47.4,0.19875,257.8537499999999,0.660982443758011,
47.42,0.32375,257.9787499999999,0.6610805209598543,
47.44,0.31875,257.9837499999999,0.6610805210819245,
47.46,0.13,258.17249999999984,0.6610876236877442,
47.48,-0.0975,258.39999999999986,0.6611535204429627,
47.5,-0.21875,258.52124999999984,0.6612364400424958,
47.52,-0.2525,258.55499999999984,0.6612673880653381,
47.54,-0.19875,258.6087499999999,0.661267539712906,
47.56,-0.20125,258.6112499999998,0.6612675397281647,
47.58,-0.2025,258.61249999999984,0.6612675397644043,
47.6,-0.3075,258.71749999999986,0.6613698411788941,
47.62,-0.37,258.77999999999986,0.6615061140861511,
47.64,-0.33375,258.81624999999985,0.661506160604477,
47.66,-0.26875,258.8812499999999,0.6615071277294159,
47.68,-0.205,258.9449999999999,0.6615105009269715,
47.7,-0.1625,258.9874999999999,0.6615148388633728,
47.72,-0.1475,259.0024999999999,0.6615168710594177,
47.74,-0.1375,259.0124999999999,0.6615183875999451,
47.76,-0.14625,259.0212499999999,0.6615183882541656,
47.78,-0.2425,259.11749999999984,0.6615195180931092,
47.8,-0.2475,259.1224999999999,0.6615196874046325,
47.82,-0.20625,259.1637499999999,0.6615197559490205,
47.84,-0.12375,259.2462499999999,0.661523296087265,
47.86,-0.0725,259.2974999999999,0.6615344271812439,
47.88,-0.0575,259.3124999999999,0.6615385160179138,
47.9,-0.08375,259.3387499999999,0.6615385336818695,
47.92,-0.1675,259.4224999999999,0.6615398158226014,
47.94,-0.20375,259.4587499999999,0.6615415708522796,
47.96,-0.19125,259.47124999999994,0.6615415727596283,
47.98,-0.16,259.50249999999994,0.6615416526298523,
48,-0.17,259.51249999999993,0.6615416536064148,
48.02,-0.20625,259.5487499999999,0.6615418937587738,
48.04,-0.25375,259.5962499999999,0.6615460608081818,
48.06,-0.2675,259.6099999999999,0.6615477235183715,
48.08,-0.29,259.6324999999999,0.6615509530868531,
48.1,-0.35625,259.6987499999999,0.661564718542099,
48.12,-0.32125,259.7337499999999,0.6615647604122162,
48.14,-0.2475,259.8074999999999,0.6615659745368958,
48.16,-0.1725,259.88249999999994,0.6615707772789001,
48.18,-0.1,259.9549999999999,0.6615811505889893,
48.2,0.06,260.1149999999999,0.6616385987434388,
48.22,0.22875,260.28374999999994,0.661770577074051,
48.24,0.35875,260.41374999999994,0.6619389064044953,
48.26,0.42125,260.47624999999994,0.66204472772789,
48.28,0.345,260.5524999999999,0.6620451606597901,
48.3,0.1175,260.7799999999999,0.6620720960960389,
48.32,-0.09625,260.9937499999999,0.6621800692653657,
48.34,-0.21125,261.1087499999999,0.6622918327846528,
48.36,-0.2525,261.1499999999999,0.6623434010124207,
48.38,-0.29125,261.1887499999999,0.6623979553432464,
48.4,-0.29125,261.1887499999999,0.6623979553432464,
48.42,-0.1425,261.3374999999999,0.6624011695289611,
48.44,0.05625,261.5362499999999,0.6624389346370697,
48.46,0.315,261.7949999999999,0.6626155535430909,
48.48,0.48625,261.96624999999995,0.6628804687480927,
48.5,0.59125,262.07124999999996,0.6632905720005036,
48.52,0.6525,262.13249999999994,0.663616755821228,
48.54,0.63625,262.14874999999995,0.6636167600116729,
48.56,0.575,262.2099999999999,0.663617210395813,
48.58,0.53625,262.24875,0.6636182900104522,
48.6,0.53625,262.24875,0.6636182900104522,
48.62,0.57875,262.29124999999993,0.663618364976883,
48.64,0.575,262.29499999999996,0.6636183650283813,
48.66,0.45625,262.41374999999994,0.663624286989212,
48.68,0.3175,262.5524999999999,0.6636536199874878,
48.7,0.195,262.67499999999995,0.6637104190444947,
48.72,0.165,262.7049999999999,0.6637300477676391,
48.74,0.135,262.7349999999999,0.6637522472915649,
48.76,0.06125,262.8087499999999,0.6638187486667633,
48.78,0.0325,262.8374999999999,0.6638496479415894,
48.8,0.03,262.8399999999999,0.6638524747390747,
48.82,0.0225,262.8474999999999,0.6638610922775269,
48.84,-0.015,262.8849999999999,0.6639073440322876,
48.86,0.06125,262.9612499999999,0.6639077769641877,
48.88,0.2,263.0999999999999,0.6639170494766236,
48.9,0.21125,263.1112499999999,0.663918654115677,
48.92,0.0775,263.2449999999999,0.6639209906997681,
48.94,-0.07,263.3924999999999,0.6640078359947205,
48.96,-0.07375,263.3962499999999,0.6640136007442474,
48.98,0.095,263.5649999999999,0.6640182935371399,
49,0.30875,263.7787499999999,0.6640682512722016,
49.02,0.4025,263.8724999999999,0.6641190892181397,
49.04,0.34875,263.92624999999987,0.6641192408657074,
49.06,0.2,264.0749999999999,0.6641271983642578,
49.08,0.0325,264.2424999999999,0.6641685550384522,
49.1,-0.07875,264.3537499999999,0.6642323571643829,
49.12,-0.1,264.3749999999999,0.6642666237945556,
49.14,-0.10625,264.3812499999999,0.6642770786113739,
49.16,-0.15625,264.43124999999986,0.6643670892162323,
49.18,-0.25125,264.5262499999999,0.6645713529872894,
49.2,-0.30375,264.5787499999999,0.6647044173679352,
49.22,-0.2925,264.5899999999999,0.6647044187583924,
49.24,-0.18625,264.6962499999999,0.6647060015811921,
49.26,0.06125,264.9437499999999,0.664751904794693,
49.28,0.195,265.0774999999999,0.6648255744400025,
49.3,0.18375,265.0887499999999,0.6648255758304595,
49.32,0.0175,265.2549999999999,0.6648310357284546,
49.34,-0.14,265.4124999999999,0.6648622886734009,
49.36,-0.23,265.50249999999994,0.6649005408706665,
49.38,-0.23375,265.5062499999999,0.6649025428371429,
49.4,-0.17125,265.5687499999999,0.664902781255722,
49.42,-0.1175,265.62249999999995,0.6649040770263672,
49.44,-0.065,265.6749999999999,0.6649072356300354,
49.46,-0.02875,265.71124999999995,0.6649109560451507,
49.48,-0.0425,265.7249999999999,0.6649109585838318,
49.5,-0.1175,265.79999999999995,0.6649116387062073,
49.52,-0.145,265.82749999999993,0.664912490234375,
49.54,-0.13,265.8424999999999,0.6649124935302735,
49.56,-0.09375,265.87874999999997,0.6649126216907502,
49.58,-0.17625,265.96124999999995,0.6649143527927399,
49.6,-0.3425,266.12749999999994,0.66507189352417,
49.62,-0.37125,266.15624999999994,0.6651577145290375,
49.64,-0.33875,266.1887499999999,0.6651577480525971,
49.66,-0.27375,266.25374999999997,0.6651586196651459,
49.68,-0.19875,266.32874999999996,0.6651627271785736,
49.7,-0.1375,266.38999999999993,0.6651701870689393,
49.72,-0.13125,266.39624999999995,0.6651712145290375,
49.74,-0.145,266.40999999999997,0.6651712170677185,
49.76,-0.1625,266.42749999999995,0.6651712443313599,
49.78,-0.17125,266.43625,0.6651712770290374,
49.8,-0.12125,266.4862499999999,0.6651730983181,
49.82,-0.11625,266.4912499999999,0.6651740322780609,
49.84,-0.1525,266.5274999999999,0.6651740787963867,
49.86,-0.16,266.5349999999999,0.6651741140556335,
49.88,-0.155,266.5399999999999,0.6651741141777039,
49.9,-0.14,266.55499999999995,0.6651741218681335,
49.92,-0.13,266.56499999999994,0.6651741404228211,
49.94,-0.08875,266.60624999999993,0.6651800199451448,
49.96,-0.03875,266.6562499999999,0.6651939014759065,
49.98,-0.00375,266.6912499999999,0.665206472978592,
50,-0.01875,266.7062499999999,0.6652064762744905,
50.02,-0.05875,266.7462499999999,0.6652066354541779,
50.04,-0.065,266.75249999999994,0.6652066973762513,
50.06,0.025,266.8424999999999,0.6652192104949952,
50.08,0.1375,266.9549999999999,0.6652870436897278,
50.1,0.27,267.0874999999999,0.6654159548110963,
50.12,0.3225,267.1399999999999,0.6654845205192567,
50.14,0.28125,267.18124999999986,0.6654845890636445,
50.16,0.195,267.2674999999999,0.6654865446128846,
50.18,0.13625,267.3262499999999,0.6654908299312592,
50.2,0.11875,267.3437499999999,0.6654927807636262,
50.22,0.12625,267.35124999999994,0.6654927811756135,
50.24,0.12875,267.3537499999999,0.6654927817401887,
50.26,0.10125,267.3812499999999,0.6654950991649629,
50.28,0.0775,267.40499999999986,0.665498883922577,
50.3,0.00125,267.4812499999999,0.6655168989391327,
50.32,-0.11625,267.5987499999999,0.6655670030002594,
50.34,-0.2275,267.7099999999999,0.6656469980583192,
50.36,-0.335,267.8174999999999,0.6657621019248963,
50.38,-0.32,267.83249999999987,0.6657621052207947,
50.4,-0.2625,267.8899999999999,0.6657624740715027,
50.42,-0.28125,267.9087499999999,0.6657624805088044,
50.44,-0.22875,267.9612499999999,0.6657632861499787,
50.46,-0.11625,268.0737499999999,0.6657723369960786,
50.48,-0.0425,268.1474999999999,0.6657865534744263,
50.5,0.01375,268.2037499999999,0.6658035379085542,
50.52,0.02125,268.2112499999999,0.6658062682514192,
50.54,0.01375,268.2187499999999,0.6658062686634064,
50.56,0.0225,268.22749999999985,0.6658067354812622,
50.58,0.065,268.26999999999987,0.6658246156234742,
50.6,0.05,268.28499999999985,0.6658246189193726,
50.62,-0.055,268.3899999999999,0.6658263031234741,
50.64,-0.15125,268.4862499999999,0.6658344913349152,
50.66,-0.215,268.5499999999999,0.6658460531234742,
50.68,-0.20125,268.5637499999999,0.6658460556621553,
50.7,-0.10125,268.66374999999994,0.6658474904460907,
50.72,0.04,268.8049999999999,0.6658622458724976,
50.74,0.11125,268.8762499999999,0.6658917736377716,
50.76,0.17,268.9349999999999,0.6659307597885131,
50.78,0.2075,268.97249999999985,0.6659609097061158,
50.8,0.2525,269.0174999999999,0.6660030172805786,
50.82,0.32,269.0849999999999,0.6660794157943726,
50.84,0.3775,269.1424999999999,0.6661664322357178,
50.86,0.3875,269.1524999999999,0.6661830771789551,
50.88,0.2925,269.2474999999999,0.6661839144592285,
50.9,0.065,269.4749999999999,0.6662158330535889,
50.92,-0.09375,269.63374999999985,0.6662919231281281,
50.94,-0.155,269.6949999999999,0.6663389962615966,
50.96,-0.15,269.6999999999999,0.666338996383667,
50.98,-0.10125,269.74874999999986,0.6663391479091645,
51,-0.0075,269.84249999999986,0.6663421300964356,
51.02,0,269.8499999999999,0.6663426328582764,
51.04,0,269.8499999999999,0.6663426328582764,
51.06,0,269.8499999999999,0.6663426328582764,
51.08,0,269.8499999999999,0.6663426328582764,
51.1,0,269.8499999999999,0.6663426328582764,
51.12,0,269.8499999999999,0.6663426328582764,
51.14,0,269.8499999999999,0.6663426328582764,
51.16,0,269.8499999999999,0.6663426328582764,
51.18,0,269.8499999999999,0.6663426328582764,
51.2,0,269.8499999999999,0.6663426328582764,
51.22,0,269.8499999999999,0.6663426328582764,
51.24,0,269.8499999999999,0.6663426328582764,
51.26,0,269.8499999999999,0.6663426328582764,
51.28,0,269.8499999999999,0.6663426328582764,
51.3,0,269.8499999999999,0.6663426328582764,
51.32,0,269.8499999999999,0.6663426328582764,
51.34,0,269.8499999999999,0.6663426328582764,
51.36,0,269.8499999999999,0.6663426328582764,
51.38,0,269.8499999999999,0.6663426328582764,
51.4,0,269.8499999999999,0.6663426328582764,
51.42,0,269.8499999999999,0.6663426328582764,
51.44,0,269.8499999999999,0.6663426328582764,
51.46,0,269.8499999999999,0.6663426328582764,
51.48,0,269.8499999999999,0.6663426328582764,
51.5,0,269.8499999999999,0.6663426328582764,
51.52,0,269.8499999999999,0.6663426328582764,
51.54,0,269.8499999999999,0.6663426328582764,
51.56,0,269.8499999999999,0.6663426328582764,
51.58,0,269.8499999999999,0.6663426328582764,
51.6,0,269.8499999999999,0.6663426328582764,
51.62,0,269.8499999999999,0.6663426328582764,
51.64,0,269.8499999999999,0.6663426328582764,
51.66,0,269.8499999999999,0.6663426328582764,
51.68,0,269.8499999999999,0.6663426328582764,
51.7,0,269.8499999999999,0.6663426328582764,
